Additional Order items,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Segment,Customer State,Customer Zipcode,Market,Order Customer Id,Order Date,Order Id,Order Region,Order Item Total,Order Quantity,Product Price,Profit Margin,Profit Per Order,Sales
Camping & Hiking,Camping & Hiking,Canoga Park,United States,James,9338,Consumer,CA,91304,USCA,9338,12-04-2016,48214,Canada,260.980011,1,299.980011,30.40%,91.33999634,299.980011
Water Sports,Water Sports,Fresno,United States,Emma,7066,Consumer,CA,93702,USCA,7066,13-04-2016,32094,East of USA,173.9900055,1,199.9900055,40.00%,80.04000092,199.9900055
Water Sports,Water Sports,Tampa,United States,Melissa,4588,Consumer,FL,33624,USCA,4588,06-12-2016,36224,East of USA,173.9900055,1,199.9900055,-139.20%,-278.3900146,199.9900055
Fishing,Fishing,Chicago,United States,Karen,12233,Consumer,IL,60660,USCA,12233,17-07-2016,38594,East of USA,347.980011,1,399.980011,30.40%,121.7900009,399.980011
Indoor/Outdoor Games,Indoor/Outdoor Games,Chicago,United States,Karen,12233,Consumer,IL,60660,USCA,12233,17-07-2016,38594,East of USA,43.47999954,1,49.97999954,35.70%,17.82999992,49.97999954
Cleats,Cleats,Milpitas,United States,Mark,1474,Consumer,CA,95035,USCA,1474,14-06-2016,36349,South of  USA,52.18999863,1,59.99000168,40.90%,24.53000069,59.99000168
Cleats,Cleats,Lithonia,United States,Stephanie,7504,Consumer,GA,30058,USCA,7504,18-06-2016,36614,South of  USA,52.18999863,1,59.99000168,27.20%,16.34000015,59.99000168
Fishing,Fishing,Astoria,United States,Amanda,8669,Consumer,NY,11103,USCA,8669,18-06-2016,36609,South of  USA,347.980011,1,399.980011,15.20%,60.90000153,399.980011
Camping & Hiking,Camping & Hiking,Lawrenceville,United States,Mary,9944,Consumer,GA,30043,USCA,9944,18-05-2016,34509,US Center,260.980011,1,299.980011,41.80%,125.2699966,299.980011
Fishing,Fishing,Henderson,United States,Rachel,8170,Consumer,NV,89014,USCA,8170,04-10-2016,31889,US Center,347.980011,1,399.980011,-5.50%,-21.92000008,399.980011
Water Sports,Water Sports,Bronx,United States,Deborah,8512,Consumer,NY,10468,USCA,8512,22-05-2016,34789,US Center,173.9900055,1,199.9900055,24.40%,48.72000122,199.9900055
Men's Footwear,Men's Footwear,Salem,United States,Mary,2498,Consumer,OR,97303,USCA,2498,13-06-2016,36254,US Center,113.0899963,1,129.9900055,6.50%,8.479999542,129.9900055
Water Sports,Water Sports,Brighton,United States,Olivia,706,Consumer,MA,2135,USCA,706,24-04-2016,32869,West of USA,173.9900055,1,199.9900055,-66.70%,-133.4499969,199.9900055
Men's Footwear,Men's Footwear,Ann Arbor,United States,Mary,11075,Consumer,MI,48103,USCA,11075,14-04-2016,32139,West of USA,113.0899963,1,129.9900055,27.20%,35.40000153,129.9900055
Fishing,Fishing,Tampa,United States,Melissa,4588,Consumer,FL,33624,USCA,4588,06-12-2016,36224,East of USA,339.980011,1,399.980011,29.70%,118.9899979,399.980011
Cardio Equipment,Cardio Equipment,Bowling Green,United States,Mary,2276,Consumer,KY,42101,USCA,2276,20-07-2016,38784,East of USA,84.98999786,1,99.98999786,27.60%,27.62000084,99.98999786
Lacrosse,Lacrosse,Lakewood,United States,Nicholas,7362,Consumer,OH,44107,USCA,7362,22-07-2016,38974,East of USA,21.23999977,1,24.98999977,-26.70%,-6.670000076,24.98999977
Cleats,Cleats,Milpitas,United States,Mark,1474,Consumer,CA,95035,USCA,1474,14-06-2016,36349,South of  USA,50.99000168,1,59.99000168,12.80%,7.650000095,59.99000168
Women's Apparel,Women's Apparel,Astoria,United States,Amanda,8669,Consumer,NY,11103,USCA,8669,18-06-2016,36609,South of  USA,42.5,1,50,-148.80%,-74.37999725,50
Water Sports,Water Sports,Brooklyn,United States,Rebecca,2133,Consumer,NY,11203,USCA,2133,26-06-2016,37194,US Center,169.9900055,1,199.9900055,28.10%,56.09999847,199.9900055
Camping & Hiking,Camping & Hiking,El Monte,United States,Mary,5152,Consumer,CA,91732,USCA,5152,25-04-2016,32934,West of USA,254.9799957,1,299.980011,29.70%,89.23999786,299.980011
Indoor/Outdoor Games,Indoor/Outdoor Games,New Orleans,United States,Lori,1542,Consumer,LA,70117,USCA,1542,14-08-2016,40494,West of USA,42.47999954,1,49.97999954,25.50%,12.73999977,49.97999954
Water Sports,Water Sports,New Orleans,United States,Lori,1542,Consumer,LA,70117,USCA,1542,14-08-2016,40494,West of USA,169.9900055,1,199.9900055,1.70%,3.400000095,199.9900055
Cleats,Cleats,Brighton,United States,Olivia,706,Consumer,MA,2135,USCA,706,24-04-2016,32869,West of USA,50.99000168,1,59.99000168,5.40%,3.210000038,59.99000168
Water Sports,Water Sports,Placentia,United States,Linda,12030,Consumer,CA,92870,USCA,12030,27-04-2016,33079,East of USA,167.9900055,1,199.9900055,40.30%,80.63999939,199.9900055
Fishing,Fishing,Miami,United States,Thomas,3641,Consumer,FL,33162,USCA,3641,08-08-2016,40114,East of USA,335.980011,1,399.980011,21.80%,87.36000061,399.980011
Camping & Hiking,Camping & Hiking,Cerritos,United States,Mary,6206,Consumer,CA,90703,USCA,6206,23-04-2016,32804,South of  USA,251.9799957,1,299.980011,-6.00%,-17.88999939,299.980011
Water Sports,Water Sports,New York,United States,Mary,5567,Consumer,NY,10031,USCA,5567,08-09-2016,40179,South of  USA,167.9900055,1,199.9900055,8.40%,16.79999924,199.9900055
Men's Footwear,Men's Footwear,Woonsocket,United States,Mary,4190,Consumer,RI,2895,USCA,4190,06-01-2016,35424,South of  USA,109.1900024,1,129.9900055,22.70%,29.47999954,129.9900055
Men's Footwear,Men's Footwear,Wheaton,United States,Cynthia,12412,Consumer,IL,60187,USCA,12412,30-04-2016,33279,US Center,109.1900024,1,129.9900055,27.30%,35.49000168,129.9900055
Men's Footwear,Men's Footwear,Las Vegas,United States,Mary,8294,Consumer,NV,89103,USCA,8294,22-07-2016,38979,US Center,109.1900024,1,129.9900055,17.60%,22.93000031,129.9900055
Shop By Sport,Shop By Sport,Henderson,United States,Rachel,8170,Consumer,NV,89014,USCA,8170,04-10-2016,31889,US Center,33.59000015,1,39.99000168,29.40%,11.76000023,39.99000168
Fitness Accessories,Fitness Accessories,New York,United States,Adam,3319,Consumer,NY,10016,USCA,3319,14-05-2016,34219,US Center,29.38999939,1,34.99000168,21.80%,7.639999866,34.99000168
Fishing,Fishing,Bakersfield,United States,Thomas,11212,Consumer,CA,93304,USCA,11212,05-03-2016,33489,West of USA,335.980011,1,399.980011,35.30%,141.1100006,399.980011
Girls' Apparel,Girls' Apparel,Hollywood,United States,Mary,4719,Consumer,FL,33023,USCA,4719,13-07-2016,38349,West of USA,21,1,25,29.40%,7.349999905,25
Electronics,Electronics,Wayne,United States,Joseph,7228,Consumer,NJ,7470,USCA,7228,27-06-2016,37239,West of USA,26.87000084,1,31.98999977,13.70%,4.380000114,31.98999977
Cardio Equipment,Cardio Equipment,Sunnyvale,United States,Douglas,59,Consumer,CA,94086,USCA,59,06-11-2016,36114,East of USA,82.98999786,1,99.98999786,22.40%,22.40999985,99.98999786
Women's Apparel,Women's Apparel,Brooklyn,United States,Eric,8285,Consumer,NY,11219,USCA,8285,27-04-2016,33024,East of USA,41.5,1,50,31.10%,15.56000042,50
Water Sports,Water Sports,Memphis,United States,Mary,4000,Consumer,TN,38109,USCA,4000,06-06-2016,35824,East of USA,165.9900055,1,199.9900055,14.90%,29.87999916,199.9900055
Men's Footwear,Men's Footwear,Spring,United States,Ashley,91,Consumer,TX,77379,USCA,91,08-09-2016,40209,South of  USA,107.8899994,1,129.9900055,10.10%,13.15999985,129.9900055
Fishing,Fishing,Los Angeles,United States,Patricia,11328,Consumer,CA,90033,USCA,11328,30-05-2016,35294,US Center,331.980011,1,399.980011,40.70%,162.6699982,399.980011
Women's Apparel,Women's Apparel,Olathe,United States,Mary,3239,Consumer,KS,66062,USCA,3239,08-04-2016,39869,US Center,41.5,1,50,-60.80%,-30.42000008,50
Men's Footwear,Men's Footwear,Las Vegas,United States,Mary,8294,Consumer,NV,89103,USCA,8294,22-07-2016,38979,US Center,107.8899994,1,129.9900055,39.80%,51.79000092,129.9900055
Fishing,Fishing,Dallas,United States,Mary,9127,Consumer,TX,75216,USCA,9127,08-09-2016,40164,US Center,331.980011,1,399.980011,21.60%,86.3199997,399.980011
Water Sports,Water Sports,San Francisco,United States,Stephen,9459,Consumer,CA,94109,USCA,9459,19-07-2016,38709,West of USA,165.9900055,1,199.9900055,41.50%,83,199.9900055
NA,Accessories,Brighton,United States,Olivia,706,Consumer,MA,2135,USCA,706,24-04-2016,32869,West of USA,20.73999977,1,24.98999977,-69.10%,-17.28000069,24.98999977
Water Sports,Water Sports,Sanford,United States,Mark,6879,Consumer,NC,27330,USCA,6879,27-07-2016,39264,West of USA,165.9900055,1,199.9900055,30.10%,60.25,199.9900055
Fishing,Fishing,Van Nuys,United States,Mary,4547,Consumer,CA,91405,USCA,4547,08-08-2016,40104,East of USA,327.980011,1,399.980011,-54.70%,-218.7700043,399.980011
Fishing,Fishing,Fresno,United States,Emma,7066,Consumer,CA,93702,USCA,7066,13-04-2016,32094,East of USA,327.980011,1,399.980011,38.50%,154.1499939,399.980011
Men's Footwear,Men's Footwear,Miami,United States,Thomas,3641,Consumer,FL,33162,USCA,3641,08-08-2016,40114,East of USA,106.5899963,1,129.9900055,7.20%,9.380000114,129.9900055
Water Sports,Water Sports,Detroit,United States,Nicholas,1738,Consumer,MI,48213,USCA,1738,27-05-2016,35129,East of USA,163.9900055,1,199.9900055,27.70%,55.43000031,199.9900055
Water Sports,Water Sports,College Station,United States,Kimberly,11315,Consumer,TX,77840,USCA,11315,24-07-2016,39094,East of USA,163.9900055,1,199.9900055,-55.80%,-111.5100021,199.9900055
Women's Apparel,Women's Apparel,Olathe,United States,Mary,3239,Consumer,KS,66062,USCA,3239,08-04-2016,39869,US Center,41,1,50,-60.10%,-30.04999924,50
Men's Footwear,Men's Footwear,Henderson,United States,Rachel,8170,Consumer,NV,89014,USCA,8170,04-10-2016,31889,US Center,106.5899963,1,129.9900055,-18.40%,-23.97999954,129.9900055
Men's Footwear,Men's Footwear,Las Vegas,United States,Mary,8294,Consumer,NV,89103,USCA,8294,22-07-2016,38979,US Center,106.5899963,1,129.9900055,5.10%,6.610000134,129.9900055
Camping & Hiking,Camping & Hiking,Bronx,United States,Deborah,8512,Consumer,NY,10468,USCA,8512,22-05-2016,34789,US Center,245.9799957,1,299.980011,36.90%,110.6900024,299.980011
Men's Footwear,Men's Footwear,New York,United States,Adam,3319,Consumer,NY,10016,USCA,3319,14-05-2016,34219,US Center,106.5899963,1,129.9900055,-9.30%,-12.03999996,129.9900055
Camping & Hiking,Camping & Hiking,Miami,United States,Thomas,3641,Consumer,FL,33162,USCA,3641,08-08-2016,40114,East of USA,239.9799957,1,299.980011,36.80%,110.3899994,299.980011
Water Sports,Water Sports,Parkville,United States,Matthew,4233,Consumer,MD,21234,USCA,4233,05-08-2016,33839,East of USA,159.9900055,1,199.9900055,29.00%,58.08000183,199.9900055
Indoor/Outdoor Games,Indoor/Outdoor Games,Napa,United States,Mary,1781,Consumer,CA,94558,USCA,1781,16-07-2016,38549,US Center,39.97999954,1,49.97999954,38.40%,19.19000053,49.97999954
Men's Footwear,Men's Footwear,Garland,United States,Mary,6901,Consumer,TX,75043,USCA,6901,29-05-2016,35219,US Center,103.9899979,1,129.9900055,37.60%,48.88000107,129.9900055
Women's Apparel,Women's Apparel,Cypress,United States,Mary,2387,Consumer,CA,90630,USCA,2387,23-04-2016,32784,West of USA,40,1,50,39.20%,19.60000038,50
Fishing,Fishing,College Station,United States,Kimberly,11315,Consumer,TX,77840,USCA,11315,24-07-2016,39094,East of USA,299.9899902,1,399.980011,8.50%,33.90000153,399.980011
Men's Footwear,Men's Footwear,San Antonio,United States,Stephen,7537,Consumer,TX,78201,USCA,7537,04-12-2016,31994,East of USA,97.48999786,1,129.9900055,21.00%,27.29999924,129.9900055
Cardio Equipment,Cardio Equipment,Lithonia,United States,Stephanie,7504,Consumer,GA,30058,USCA,7504,18-06-2016,36614,South of  USA,74.98999786,1,99.98999786,12.20%,12.22000027,99.98999786
Electronics,Electronics,Astoria,United States,Amanda,8669,Consumer,NY,11103,USCA,8669,18-06-2016,36609,South of  USA,35.99000168,1,47.99000168,22.50%,10.80000019,47.99000168
Fishing,Fishing,New York,United States,Mary,5836,Consumer,NY,10128,USCA,5836,28-07-2016,39374,South of  USA,299.9899902,1,399.980011,25.30%,101.3899994,399.980011
Water Sports,Water Sports,Wayne,United States,Joseph,7228,Consumer,NJ,7470,USCA,7228,27-06-2016,37239,West of USA,149.9900055,1,199.9900055,19.50%,39,199.9900055
Water Sports,Water Sports,Tonawanda,United States,Stephen,5268,Consumer,NY,14150,USCA,5268,04-11-2016,31959,US Center,197.9900055,1,199.9900055,31.00%,61.97000122,199.9900055
Water Sports,Water Sports,Mesa,United States,Mary,8105,Consumer,AZ,85204,USCA,8105,21-07-2016,38909,US Center,195.9900055,1,199.9900055,7.40%,14.69999981,199.9900055
Men's Footwear,Men's Footwear,Fort Lauderdale,United States,Laura,3959,Consumer,FL,33311,USCA,3959,16-05-2016,34369,East of USA,126.0899963,1,129.9900055,27.20%,35.31000137,129.9900055
Men's Footwear,Men's Footwear,Oak Lawn,United States,William,9255,Consumer,IL,60453,USCA,9255,07-02-2016,37554,East of USA,126.0899963,1,129.9900055,33.90%,44.13000107,129.9900055
Camping & Hiking,Camping & Hiking,Union City,United States,George,373,Consumer,NJ,7087,USCA,373,04-03-2016,31419,East of USA,290.980011,1,299.980011,-52.40%,-157.1300049,299.980011
Fishing,Fishing,Bloomfield,United States,Mary,1680,Consumer,NJ,7003,USCA,1680,07-01-2016,37524,US Center,383.980011,1,399.980011,9.60%,38.40000153,399.980011
Men's Footwear,Men's Footwear,Van Nuys,United States,Mary,8421,Consumer,CA,91406,USCA,8421,05-09-2016,33864,West of USA,124.7900009,1,129.9900055,-67.20%,-87.34999847,129.9900055
Water Sports,Water Sports,Chicago,United States,Terry,3154,Consumer,IL,60643,USCA,3154,18-07-2016,38659,West of USA,189.9900055,1,199.9900055,25.70%,51.29999924,199.9900055
Water Sports,Water Sports,Irving,United States,Mary,6654,Consumer,TX,75060,USCA,6654,07-11-2016,38184,West of USA,189.9900055,1,199.9900055,6.00%,11.97000027,199.9900055
Camping & Hiking,Camping & Hiking,Campbell,United States,Ethan,12051,Consumer,CA,95008,USCA,12051,18-08-2016,40799,East of USA,283.480011,1,299.980011,-11.80%,-35.43999863,299.980011
Women's Apparel,Women's Apparel,Irving,United States,Mary,6654,Consumer,TX,75060,USCA,6654,07-11-2016,38184,West of USA,46.5,1,50,32.60%,16.28000069,50
Camping & Hiking,Camping & Hiking,Irving,United States,Mary,6654,Consumer,TX,75060,USCA,6654,07-11-2016,38184,West of USA,269.980011,1,299.980011,-4.00%,-11.88000011,299.980011
Electronics,Electronics,Bloomfield,United States,Mary,1680,Consumer,NJ,7003,USCA,1680,07-01-2016,37524,US Center,28.14999962,1,31.98999977,33.00%,10.56000042,31.98999977
Women's Apparel,Women's Apparel,Troy,United States,Mary,9182,Consumer,MI,48098,USCA,9182,28-05-2016,35189,West of USA,42.5,1,50,40.00%,19.97999954,50
Men's Footwear,Men's Footwear,Freeport,United States,Joyce,4452,Consumer,NY,11520,USCA,4452,05-04-2016,33534,West of USA,107.8899994,1,129.9900055,31.10%,40.45999908,129.9900055
Water Sports,Water Sports,Fort Lauderdale,United States,Laura,3959,Consumer,FL,33311,USCA,3959,16-05-2016,34369,East of USA,163.9900055,1,199.9900055,21.30%,42.63999939,199.9900055
Cleats,Cleats,Newark,United States,Mary,606,Consumer,DE,19702,USCA,606,04-08-2016,31779,East of USA,47.99000168,1,59.99000168,26.40%,15.84000015,59.99000168
Women's Apparel,Women's Apparel,Fort Lauderdale,United States,Laura,3959,Consumer,FL,33311,USCA,3959,16-05-2016,34369,East of USA,40,1,50,-48.00%,-24,50
Water Sports,Water Sports,Fort Lauderdale,United States,Ruth,2034,Consumer,FL,33313,USCA,2034,06-12-2016,36184,South of  USA,159.9900055,1,199.9900055,36.80%,73.59999847,199.9900055
Fishing,Fishing,Dorchester Center,United States,Mary,12201,Consumer,MA,2124,USCA,12201,04-08-2016,31729,South of  USA,299.9899902,1,399.980011,21.00%,84,399.980011
Indoor/Outdoor Games,Indoor/Outdoor Games,Van Nuys,United States,Mary,8421,Consumer,CA,91406,USCA,8421,05-09-2016,33864,West of USA,37.49000168,1,49.97999954,33.80%,16.87000084,49.97999954
Men's Footwear,Men's Footwear,Irving,United States,Mary,6654,Consumer,TX,75060,USCA,6654,07-11-2016,38184,West of USA,97.48999786,1,129.9900055,-14.10%,-18.32999992,129.9900055
Men's Footwear,Men's Footwear,San Antonio,United States,Margaret,7523,Consumer,TX,78228,USCA,7523,08-12-2016,40374,US Center,127.3899994,1,129.9900055,36.70%,47.77000046,129.9900055
Fishing,Fishing,Cerritos,United States,Teresa,10142,Consumer,CA,90703,USCA,10142,23-07-2016,39029,US Center,387.980011,1,399.980011,43.60%,174.5899963,399.980011
Cleats,Cleats,Cerritos,United States,Teresa,10142,Consumer,CA,90703,USCA,10142,23-07-2016,39029,US Center,50.99000168,1,59.99000168,23.80%,14.27999973,59.99000168
Fishing,Fishing,Troy,United States,Katherine,299,Consumer,MI,48098,USCA,299,21-07-2016,38889,East of USA,399.980011,1,399.980011,-22.50%,-90,399.980011
Water Sports,Water Sports,Yonkers,United States,Jennifer,11103,Consumer,NY,10701,USCA,11103,17-05-2016,34419,South of  USA,199.9900055,1,199.9900055,10.00%,20,199.9900055
Men's Footwear,Men's Footwear,Oviedo,United States,Mark,10288,Consumer,FL,32765,USCA,10288,29-07-2016,39414,West of USA,129.9900055,1,129.9900055,33.80%,43.93999863,129.9900055
Golf Shoes,Golf Shoes,Germantown,United States,Mary,9820,Consumer,MD,20874,USCA,9820,16-05-2016,34344,West of USA,65,1,65,35.00%,22.75,65
Electronics,Electronics,San Diego,United States,Peter,11117,Consumer,CA,92104,USCA,11117,10-06-2016,44154,Canada,27.70999908,1,27.98999977,-43.60%,-12.18999958,27.98999977
Fishing,Fishing,Los Angeles,United States,Kyle,11621,Consumer,CA,90066,USCA,11621,04-09-2016,31849,South of  USA,395.980011,1,399.980011,41.60%,166.3099976,399.980011
Men's Footwear,Men's Footwear,Crown Point,United States,Donna,8328,Consumer,IN,46307,USCA,8328,23-04-2016,32789,East of USA,127.3899994,1,129.9900055,35.60%,46.24000168,129.9900055
Fishing,Fishing,Aurora,United States,Mary,9928,Consumer,IL,60506,USCA,9928,06-12-2016,36179,South of  USA,391.980011,1,399.980011,-249.90%,-999.5499878,399.980011
Fishing,Fishing,Yonkers,United States,Jennifer,11103,Consumer,NY,10701,USCA,11103,17-05-2016,34419,South of  USA,387.980011,1,399.980011,7.80%,31.04000092,399.980011
Fishing,Fishing,Greenville,United States,Mary,6393,Consumer,NC,27834,USCA,6393,07-12-2016,38294,US Center,387.980011,1,399.980011,33.90%,135.7899933,399.980011
Men's Footwear,Men's Footwear,Greenville,United States,Mary,6393,Consumer,NC,27834,USCA,6393,07-12-2016,38294,US Center,126.0899963,1,129.9900055,35.20%,45.77000046,129.9900055
Water Sports,Water Sports,Santa Cruz,United States,Michelle,11654,Consumer,CA,95060,USCA,11654,06-08-2016,35959,East of USA,191.9900055,1,199.9900055,3.70%,7.300000191,199.9900055
Camping & Hiking,Camping & Hiking,Saint Paul,United States,Doris,1828,Consumer,MN,55112,USCA,1828,15-08-2016,40574,East of USA,287.980011,1,299.980011,33.60%,100.7900009,299.980011
Camping & Hiking,Camping & Hiking,Troy,United States,Katherine,299,Consumer,MI,48098,USCA,299,21-07-2016,38889,East of USA,284.980011,1,299.980011,6.40%,19.09000015,299.980011
Camping & Hiking,Camping & Hiking,Santa Cruz,United States,Michelle,11654,Consumer,CA,95060,USCA,11654,06-08-2016,35959,East of USA,283.480011,1,299.980011,17.00%,51.02999878,299.980011
Camping & Hiking,Camping & Hiking,Santa Cruz,United States,Michelle,11654,Consumer,CA,95060,USCA,11654,06-08-2016,35959,East of USA,278.980011,1,299.980011,-5.20%,-15.61999989,299.980011
Shop By Sport,Shop By Sport,Troy,United States,Katherine,299,Consumer,MI,48098,USCA,299,21-07-2016,38889,East of USA,37.18999863,1,39.99000168,-8.20%,-3.269999981,39.99000168
Water Sports,Water Sports,Tustin,United States,Bobby,10307,Consumer,CA,92780,USCA,10307,04-09-2016,31839,East of USA,181.9900055,1,199.9900055,22.80%,45.5,199.9900055
